r 'e' to enter serial control mode

FLASH MEMORY DATA DUMP FOLLOWS
Index	Cycle	Year	Month	Day	Hour	Minute	Second	DS3231 Temperature (C)	Temperature (C)	Pressure (Pa)	Humidity (%)	Battery (10-bit ADC)
385	384	19	1	8	18	0	0	2.50	2.69	96658.22	52.83	0	
386	385	19	1	8	19	0	0	2.50	2.69	96621.13	52.68	0	
387	386	19	1	8	20	0	0	2.50	2.71	96592.56	52.78	0	
388	387	19	1	8	21	0	0	2.50	2.72	96589.68	52.87	0	
389	388	19	1	8	22	0	0	2.50	2.73	96578.05	52.80	0	
390	389	19	1	8	23	0	0	2.50	2.75	96620.22	52.83	0	
391	390	19	1	9	0	0	0	2.50	2.78	96737.19	52.86	0	
392	391	19	1	9	1	0	0	2.50	2.78	96829.96	52.69	0	
393	392	19	1	9	2	0	0	2.75	2.81	96926.78	52.76	0	
394	393	19	1	9	3	0	0	2.50	2.83	96965.30	52.86	0	
395	394	19	1	9	4	0	0	2.75	2.86	97039.08	52.77	0	
396	395	19	1	9	5	0	0	2.75	2.87	97114.94	52.81	0	
397	396	19	1	9	6	0	0	2.75	2.89	97173.86	52.88	0	
398	397	19	1	9	7	0	0	2.75	2.92	97184.04	52.80	0	
399	398	19	1	9	8	0	0	2.75	2.94	97239.51	52.90	0	
400	399	19	1	9	9	0	0	2.75	2.96	97301.91	52.87	0	
401	400	19	1	9	10	0	0	2.75	2.97	97335.33	52.84	0	
402	401	19	1	9	11	0	0	2.75	3.00	97343.89	52.78	0	
403	402	19	1	9	12	0	0	2.75	3.01	97401.21	52.78	0	
404	403	19	1	9	13	0	0	2.75	3.02	97466.47	52.96	0	
405	404	19	1	9	14	0	0	2.75	3.02	97543.38	52.86	0	
406	405	19	1	9	15	0	0	2.75	3.02	97625.60	52.86	0	
407	406	19	1	9	16	0	0	2.75	3.02	97705.16	52.83	0	
408	407	19	1	9	17	0	0	2.75	3.02	97748.41	52.76	0	
409	408	19	1	9	18	0	0	2.75	3.01	97724.74	52.89	0	
410	409	19	1	9	19	0	0	2.75	3.01	97690.26	52.90	0	
411	410	19	1	9	20	0	0	2.75	3.00	97742.49	52.86	0	
412	411	19	1	9	21	0	0	2.75	3.00	97795.53	52.92	0	
413	412	19	1	9	22	0	0	2.75	3.00	97867.13	52.94	0	
414	413	19	1	9	23	0	0	2.75	2.98	97923.02	52.95	0	
415	414	19	1	10	0	0	0	2.75	2.98	97961.99	52.94	0	
416	415	19	1	10	1	0	0	2.75	2.97	97990.34	52.87	0	
417	416	19	1	10	2	0	0	2.75	2.96	98028.51	52.78	0	
418	417	19	1	10	3	0	0	2.75	2.95	98079.91	53.00	0	
419	418	19	1	10	4	0	0	2.75	2.95	98117.03	52.92	0	
420	419	19	1	10	5	0	0	2.75	2.93	98150.07	52.96	0	
421	420	19	1	10	6	0	0	2.75	2.93	98160.67	52.91	0	
422	421	19	1	10	7	0	0	2.75	2.92	98186.37	53.03	0	
423	422	19	1	10	8	0	0	2.75	2.91	98223.68	52.93	0	
424	423	19	1	10	9	0	0	2.75	2.90	98270.60	53.02	0	
425	424	19	1	10	10	0	0	2.75	2.88	98275.27	52.88	0	
426	425	19	1	10	11	0	0	2.50	2.87	98294.83	53.11	0	
427	426	19	1	10	12	0	0	2.50	2.87	98347.88	52.92	0	
428	427	19	1	10	13	0	0	2.75	2.86	98420.48	52.91	0	
429	428	19	1	10	14	0	0	2.50	2.85	98508.17	52.97	0	
430	429	19	1	10	15	0	0	2.50	2.83	98598.51	52.96	0	
431	430	19	1	10	16	0	0	2.50	2.83	98680.72	52.97	0	
432	431	19	1	10	17	0	0	2.50	2.82	98671.11	53.08	0	
433	432	19	1	10	18	0	0	2.50	2.79	98629.03	53.02	0	
434	433	19	1	10	19	0	0	2.50	2.80	98601.52	53.05	0	
435	434	19	1	10	20	0	0	2.50	2.78	98594.74	52.91	0	
436	435	19	1	10	21	0	0	2.50	2.76	98621.43	52.99	0	
437	436	19	1	10	22	0	0	2.50	2.76	98669.16	53.02	0	
438	437	19	1	10	23	0	0	2.50	2.74	98665.86	53.03	0	
439	438	19	1	11	0	0	0	2.50	2.74	98731.32	52.98	0	
440	439	19	1	11	1	0	0	2.50	2.72	98760.66	53.08	0	
441	440	19	1	11	2	0	0	2.50	2.72	98781.05	53.07	0	
442	441	19	1	11	3	0	0	2.50	2.71	98851.81	53.08	0	
443	442	19	1	11	4	0	0	2.50	2.70	98881.14	53.05	0	
444	443	19	1	11	5	0	0	2.50	2.69	98906.83	53.10	0	
445	444	19	1	11	6	0	0	2.50	2.69	98895.39	53.08	0	
446	445	19	1	11	7	0	0	2.50	2.67	98877.00	53.03	0	
447	446	19	1	11	8	0	0	2.50	2.67	98908.82	53.05	0	
448	447	19	1	11	9	0	0	2.25	2.64	98951.58	53.05	0	
449	448	19	1	11	10	0	0	2.25	2.63	98934.02	52.99	0	
450	449	19	1	11	11	0	0	2.25	2.62	98974.77	53.13	0	
451	450	19	1	11	12	0	0	2.50	2.61	98989.85	53.05	0	
452	451	19	1	11	13	0	0	2.50	2.61	99052.65	53.00	0	
453	452	19	1	11	14	0	0	2.25	2.60	99130.53	53.14	0	
454	453	19	1	11	15	0	0	2.50	2.58	99175.76	53.06	0	
455	454	19	1	11	16	0	0	2.25	2.59	99176.60	52.99	0	
456	455	19	1	11	17	0	0	2.25	2.56	99167.14	53.14	0	
457	456	19	1	11	18	0	0	2.25	2.56	99106.17	53.11	0	
458	457	19	1	11	19	0	0	2.25	2.55	99032.10	53.06	0	
459	458	19	1	11	20	0	0	2.25	2.55	99021.50	53.15	0	
460	459	19	1	11	21	0	0	2.25	2.53	98996.97	53.06	0	
461	460	19	1	11	22	0	0	2.25	2.52	98990.85	53.15	0	
462	461	19	1	11	23	0	0	2.25	2.52	99011.22	53.10	0	
463	462	19	1	12	0	0	0	2.25	2.51	99020.17	53.23	0	
464	463	19	1	12	1	0	0	2.25	2.50	99052.97	53.06	0	
465	464	19	1	12	2	0	0	2.25	2.50	99095.38	53.21	0	
466	465	19	1	12	3	0	0	2.25	2.49	99048.66	53.19	0	
467	466	19	1	12	4	0	0	2.25	2.47	99080.63	53.16	0	
468	467	19	1	12	5	0	0	2.25	2.47	99080.63	53.19	0	
469	468	19	1	12	6	0	0	2.25	2.45	99101.17	53.29	0	
470	469	19	1	12	7	0	0	2.25	2.47	99093.06	53.17	0	
471	470	19	1	12	8	0	0	2.25	2.47	99095.71	53.16	0	
472	471	19	1	12	9	0	0	2.25	2.45	99089.74	53.15	0	
473	472	19	1	12	10	0	0	2.25	2.43	99112.92	53.23	0	
474	473	19	1	12	11	0	0	2.25	2.44	99119.88	53.15	0	
475	474	19	1	12	12	0	0	2.25	2.43	99128.83	53.21	0	
476	475	19	1	12	13	0	0	2.25	2.42	99222.58	53.18	0	
477	476	19	1	12	14	0	0	2.25	2.41	99227.05	53.20	0	
478	477	19	1	12	15	0	0	2.25	2.41	99261.50	53.14	0	
479	478	19	1	12	16	0	0	2.25	2.41	99324.28	53.15	0	
480	479	19	1	12	17	0	0	2.00	2.39	99363.37	53.23	0	
481	480	19	1	12	18	0	0	2.25	2.40	99309.38	53.17	0	
482	481	19	1	12	19	0	0	2.25	2.38	99230.02	53.24	0	
483	482	19	1	12	20	0	0	2.25	2.39	99214.95	53.16	0	
484	483	19	1	12	21	0	0	2.25	2.38	99187.61	53.19	0	
485	484	19	1	12	22	0	0	2.00	2.38	99176.18	53.17	0	
486	485	19	1	12	23	0	0	2.25	2.37	99220.41	53.12	0	
487	486	19	1	13	0	0	0	2.25	2.36	99260.32	53.27	0	
488	487	19	1	13	1	0	0	2.25	2.36	99247.89	53.12	0	
489	488	19	1	13	2	0	0	2.00	2.34	99241.92	53.16	0	
490	489	19	1	13	3	0	0	2.25	2.35	99242.75	53.27	0	
491	490	19	1	13	4	0	0	2.00	2.35	99216.25	53.27	0	
492	491	19	1	13	5	0	0	2.25	2.34	99185.44	53.25	0	
493	492	19	1	13	6	0	0	2.25	2.33	99183.78	53.25	0	
494	493	19	1	13	7	0	0	2.25	2.34	99153.64	53.19	0	
495	494	19	1	13	8	0	0	2.00	2.31	99118.52	53.22	0	
496	495	19	1	13	9	0	0	2.00	2.30	99103.61	53.07	0	
497	496	19	1	13	10	0	0	2.00	2.30	99124.82	53.18	0	
498	497	19	1	13	11	0	0	2.00	2.30	99082.41	53.22	0	
499	498	19	1	13	12	0	0	2.25	2.29	99051.61	53.27	0	
500	499	19	1	13	13	0	0	2.00	2.29	99075.46	53.34	0	
501	500	19	1	13	14	0	0	2.00	2.28	99052.60	53.28	0	
502	501	19	1	13	15	0	0	2.00	2.27	99103.93	53.10	0	
503	502	19	1	13	16	0	0	2.00	2.28	99142.69	53.27	0	
504	503	19	1	13	17	0	0	2.00	2.27	99141.03	53.21	0	
505	504	19	1	13	18	0	0	2.00	2.27	99068.66	53.30	0	
506	505	19	1	13	19	0	0	2.00	2.25	98984.03	53.25	0	
507	506	19	1	13	20	0	0	2.00	2.27	98954.72	53.29	0	
508	507	19	1	13	21	0	0	2.25	2.25	98933.69	53.31	0	
509	508	19	1	13	22	0	0	2.00	2.24	98939.98	53.24	0	
510	509	19	1	13	23	0	0	2.00	2.24	98933.85	53.29	0	
511	510	19	1	14	0	0	0	2.00	2.24	98978.89	53.29	0	
512	511	19	1	14	1	0	0	2.00	2.24	99000.10	53.23	0	
513	512	19	1	14	2	0	0	2.00	2.22	98984.39	53.28	0	
514	513	19	1	14	3	0	0	2.00	2.22	98973.80	53.26	0	
515	514	19	1	14	4	0	0	2.00	2.22	98962.37	53.19	0	
516	515	19	1	14	5	0	0	2.00	2.21	98945.64	53.33	0	
517	516	19	1	14	6	0	0	2.00	2.21	98891.83	53.33	0	
518	517	19	1	14	7	0	0	2.00	2.20	98842.49	53.34	0	
519	518	19	1	14	8	0	0	2.00	2.19	98840.83	53.27	0	
520	519	19	1	14	9	0	0	2.00	2.20	98861.03	53.25	0	
521	520	19	1	14	10	0	0	2.00	2.18	98861.19	53.33	0	
522	521	19	1	14	11	0	0	1.75	2.18	98833.88	53.30	0	
523	522	19	1	14	12	0	0	2.00	2.18	98825.92	53.36	0	
524	523	19	1	14	13	0	0	2.00	2.16	98831.39	53.31	0	
525	524	19	1	14	14	0	0	2.00	2.16	98839.35	53.17	0	
526	525	19	1	14	15	0	0	2.00	2.15	98845.64	53.39	0	
527	526	19	1	14	16	0	0	2.00	2.14	98849.28	53.26	0	
528	527	19	1	14	17	0	0	2.00	2.15	98845.64	53.39	0	
529	528	19	1	14	18	0	0	2.00	2.14	98738.02	53.41	0	
530	529	19	1	14	19	0	0	2.00	2.13	98609.22	53.31	0	
531	530	19	1	14	20	0	0	2.00	2.13	98561.54	53.37	0	
532	531	19	1	14	21	0	0	2.00	2.11	98537.05	53.31	0	
533	532	19	1	14	22	0	0	2.00	2.11	98507.92	53.31	0	
534	533	19	1	14	23	0	0	1.75	2.11	98489.38	53.32	0	
535	534	19	1	15	0	0	0	2.00	2.09	98509.92	53.33	0	
536	535	19	1	15	1	0	0	1.75	2.10	98530.10	53.23	0	
537	536	19	1	15	2	0	0	1.75	2.08	98505.61	53.41	0	
538	537	19	1	15	3	0	0	1.75	2.07	98493.38	53.29	0	
539	538	19	1	15	4	0	0	1.75	2.08	98471.19	53.45	0	
540	539	19	1	15	5	0	0	2.00	2.06	98462.60	53.39	0	
541	540	19	1	15	6	0	0	1.75	2.07	98447.53	53.42	0	
542	541	19	1	15	7	0	0	1.75	2.06	98358.49	53.32	0	
543	542	19	1	15	8	0	0	1.75	2.06	98343.42	53.33	0	
544	543	19	1	15	9	0	0	1.75	2.05	98351.53	53.41	0	
545	544	19	1	15	10	0	0	1.75	2.05	98320.58	53.40	0	
546	545	19	1	15	11	0	0	1.75	2.05	98275.57	53.42	0	
547	546	19	1	15	12	0	0	1.75	2.04	98262.50	53.38	0	
548	547	19	1	15	13	0	0	1.75	2.04	98263.33	53.37	0	
549	548	19	1	15	14	0	0	1.75	2.04	98273.10	53.31	0	
550	549	19	1	15	15	0	0	1.75	2.03	98256.38	53.34	0	
551	550	19	1	15	16	0	0	1.75	2.03	98252.91	53.37	0	
552	551	19	1	15	17	0	0	1.75	2.01	98242.50	53.43	0	
553	552	19	1	15	18	0	0	1.75	2.02	98175.30	53.31	0	
554	553	19	1	15	19	0	0	1.75	2.02	98072.02	53.32	0	
555	554	19	1	15	20	0	0	1.75	2.01	98014.78	53.37	0	
556	555	19	1	15	21	0	0	1.75	2.01	97968.94	53.40	0	
557	556	19	1	15	22	0	0	1.75	2.02	97928.22	53.35	0	
558	557	19	1	15	23	0	0	1.75	2.01	97860.38	53.32	0	
559	558	19	1	16	0	0	0	1.75	2.01	97796.83	53.29	0	
560	559	19	1	16	1	0	0	1.75	2.00	97756.30	53.34	0	
561	560	19	1	16	2	0	0	1.75	2.00	97735.12	53.39	0	
562	561	19	1	16	3	0	0	1.75	1.99	97662.00	53.31	0	
563	562	19	1	16	4	0	0	1.75	1.99	97643.46	53.31	0	
564	563	19	1	16	5	0	0	1.75	1.99	97635.52	53.36	0	
565	564	19	1	16	6	0	0	1.75	1.98	97621.47	53.38	0	
566	565	19	1	16	7	0	0	1.75	1.98	97615.35	53.36	0	
567	566	19	1	16	8	0	0	1.75	1.96	97602.32	53.33	0	
568	567	19	1	16	9	0	0	1.75	1.98	97636.53	53.28	0	
569	568	19	1	16	10	0	0	1.75	1.97	97656.89	53.36	0	
570	569	19	1	16	11	0	0	1.75	1.97	97687.85	53.40	0	
571	570	19	1	16	12	0	0	1.75	1.96	97758.52	53.31	0	
572	571	19	1	16	13	0	0	1.75	1.96	97877.66	53.42	0	
573	572	19	1	16	14	0	0	1.75	1.95	98012.88	53.40	0	
574	573	19	1	16	15	0	0	1.75	1.95	98134.67	53.43	0	
575	574	19	1	16	16	0	0	1.75	1.95	98285.59	53.30	0	
576	575	19	1	16	17	0	0	1.75	1.95	98439.16	53.39	0	
577	576	19	1	16	18	0	0	1.75	1.95	98494.77	53.38	0	
578	577	19	1	16	19	0	0	1.75	1.95	98473.58	53.40	0	
579	578	19	1	16	20	0	0	1.75	1.93	98487.00	53.36	0	
580	579	19	1	16	21	0	0	1.75	1.93	98549.72	53.33	0	
581	580	19	1	16	22	0	0	1.75	1.93	98623.86	53.35	0	
582	581	19	1	16	23	0	0	1.75	1.92	98669.88	53.32	0	
583	582	19	1	17	0	0	0	1.75	1.92	98738.72	53.49	0	
584	583	19	1	17	1	0	0	1.75	1.91	98761.73	53.37	0	
585	584	19	1	17	2	0	0	1.50	1.91	98817.33	53.42	0	
586	585	19	1	17	3	0	0	1.50	1.92	98824.28	53.35	0	
587	586	19	1	17	4	0	0	1.75	1.92	98849.94	53.39	0	
588	587	19	1	17	5	0	0	1.75	1.92	98879.89	53.33	0	
589	588	19	1	17	6	0	0	1.75	1.91	98856.22	53.31	0	
590	589	19	1	17	7	0	0	1.75	1.91	98808.57	53.42	0	
591	590	19	1	17	8	0	0	1.50	1.91	98790.85	53.30	0	
592	591	19	1	17	9	0	0	1.75	1.91	98782.08	53.39	0	
593	592	19	1	17	10	0	0	1.75	1.91	98758.25	53.40	0	
594	593	19	1	17	11	0	0	1.75	1.90	98708.94	53.39	0	
595	594	19	1	17	12	0	0	1.50	1.90	98621.56	53.36	0	
596	595	19	1	17	13	0	0	1.50	1.89	98564.30	53.39	0	
597	596	19	1	17	14	0	0	1.50	1.88	98528.24	53.42	0	
598	597	19	1	17	15	0	0	1.75	1.88	98464.69	53.37	0	
599	598	19	1	17	16	0	0	1.75	1.88	98440.86	53.42	0	
600	599	19	1	17	17	0	0	1.50	1.87	98402.14	53.32	0	
601	600	19	1	17	18	0	0	1.75	1.86	98311.32	53.32	0	
602	601	19	1	17	19	0	0	1.75	1.86	98152.47	53.36	0	
603	602	19	1	17	20	0	0	1.75	1.86	98048.40	53.43	0	
604	603	19	1	17	21	0	0	1.50	1.85	97917.05	53.35	0	
605	604	19	1	17	22	0	0	1.50	1.85	97879.99	53.43	0	
606	605	19	1	17	23	0	0	1.50	1.84	97813.00	53.48	0	
607	606	19	1	18	0	0	0	1.50	1.85	97763.52	53.38	0	
608	607	19	1	18	1	0	0	1.50	1.84	97751.30	53.42	0	
609	608	19	1	18	2	0	0	1.50	1.84	97793.64	53.48	0	
610	609	19	1	18	3	0	0	1.75	1.83	97708.13	53.35	0	
611	610	19	1	18	4	0	0	1.50	1.84	97732.77	53.40	0	
612	611	19	1	18	5	0	0	1.50	1.83	97709.96	53.38	0	
613	612	19	1	18	6	0	0	1.50	1.82	97709.14	53.41	0	
614	613	19	1	18	7	0	0	1.50	1.82	97668.61	53.37	0	
615	614	19	1	18	8	0	0	1.50	1.81	97694.27	53.45	0	
616	615	19	1	18	9	0	0	1.50	1.81	97747.21	53.36	0	
617	616	19	1	18	10	0	0	1.50	1.82	97750.67	53.43	0	
618	617	19	1	18	11	0	0	1.50	1.82	97803.60	53.36	0	
619	618	19	1	18	12	0	0	1.50	1.80	97837.39	53.42	0	
620	619	19	1	18	13	0	0	1.50	1.82	97906.83	53.40	0	
621	620	19	1	18	14	0	0	1.50	1.81	97945.72	53.38	0	
622	621	19	1	18	15	0	0	1.50	1.80	98025.32	53.42	0	
623	622	19	1	18	16	0	0	1.50	1.81	98148.72	53.39	0	
624	623	19	1	18	17	0	0	1.50	1.80	98215.90	53.31	0	
625	624	19	1	18	18	0	0	1.50	1.80	98161.14	53.38	0	
626	625	19	1	18	19	0	0	1.50	1.79	98238.90	53.39	0	
627	626	19	1	18	20	0	0	1.50	1.80	98245.02	53.35	0	
628	627	19	1	18	21	0	0	1.50	1.79	98278.61	53.41	0	
629	628	19	1	18	22	0	0	1.50	1.79	98285.73	53.50	0	
630	629	19	1	18	23	0	0	1.50	1.78	98366.96	53.45	0	
631	630	19	1	19	0	0	0	1.50	1.79	98389.78	53.47	0	
632	631	19	1	19	1	0	0	1.50	1.78	98432.32	53.41	0	
633	632	19	1	19	2	0	0	1.50	1.79	98473.67	53.38	0	
634	633	19	1	19	3	0	0	1.50	1.78	98496.67	53.37	0	
635	634	19	1	19	4	0	0	1.50	1.78	98520.50	53.42	0	
636	635	19	1	19	5	0	0	1.50	1.77	98496.85	53.38	0	
637	636	19	1	19	6	0	0	1.50	1.77	98577.09	53.44	0	
638	637	19	1	19	7	0	0	1.50	1.77	98597.44	53.43	0	
639	638	19	1	19	8	0	0	1.50	1.77	98502.14	53.44	0	
640	639	19	1	19	9	0	0	1.50	1.78	98413.78	53.42	0	
641	640	19	1	19	10	0	0	1.50	1.77	98430.67	53.35	0	
642	641	19	1	19	11	0	0	1.50	1.76	98455.49	53.39	0	
643	642	19	1	19	12	0	0	1.50	1.77	98369.78	53.41	0	
644	643	19	1	19	13	0	0	1.50	1.75	98364.67	53.32	0	
645	644	19	1	19	14	0	0	1.50	1.76	98288.73	53.53	0	
646	645	19	1	19	15	0	0	1.50	1.75	98277.32	53.41	0	
647	646	19	1	19	16	0	0	1.50	1.76	98175.74	53.36	0	
648	647	19	1	19	17	0	0	1.50	1.75	98205.85	53.43	0	
649	648	19	1	19	18	0	0	1.50	1.75	98133.57	53.38	0	
650	649	19	1	19	19	0	0	1.50	1.75	98080.63	53.40	0	
651	650	19	1	19	20	0	0	1.50	1.75	97943.82	53.40	0	
652	651	19	1	19	21	0	0	1.50	1.75	97827.36	53.39	0	
653	652	19	1	19	22	0	0	1.50	1.75	97763.85	53.34	0	
654	653	19	1	19	23	0	0	1.50	1.75	97731.27	53.52	0	
655	654	19	1	20	0	0	0	1.50	1.74	97701.34	53.45	0	
656	655	19	1	20	1	0	0	1.50	1.74	97721.69	53.46	0	
657	656	19	1	20	2	0	0	1.50	1.74	97692.58	53.42	0	
658	657	19	1	20	3	0	0	1.50	1.74	97616.65	53.40	0	
659	658	19	1	20	4	0	0	1.50	1.74	97557.61	53.38	0	
660	659	19	1	20	5	0	0	1.50	1.73	97482.70	53.33	0	
661	660	19	1	20	6	0	0	1.50	1.74	97565.55	53.39	0	
662	661	19	1	20	7	0	0	1.50	1.73	97579.80	53.41	0	
663	662	19	1	20	8	0	0	1.50	1.73	97495.93	53.44	0	
664	663	19	1	20	9	0	0	1.50	1.73	97479.24	53.52	0	
665	664	19	1	20	10	0	0	1.50	1.73	97571.86	53.41	0	
666	665	19	1	20	11	0	0	1.50	1.72	97662.85	53.44	0	
667	666	19	1	20	12	0	0	1.50	1.72	97753.64	53.37	0	
668	667	19	1	20	13	0	0	1.50	1.73	97836.50	53.36	0	
669	668	19	1	20	14	0	0	1.50	1.72	97919.55	53.38	0	
670	669	19	1	20	15	0	0	1.50	1.71	98016.66	53.36	0	
671	670	19	1	20	16	0	0	1.50	1.72	98083.64	53.36	0	
672	671	19	1	20	17	0	0	1.50	1.72	98173.63	53.39	0	
673	672	19	1	20	18	0	0	1.50	1.70	98202.92	53.41	0	
674	673	19	1	20	19	0	0	1.50	1.71	98198.46	53.37	0	
675	674	19	1	20	20	0	0	1.50	1.71	98224.92	53.42	0	
676	675	19	1	20	21	0	0	1.50	1.71	98302.50	53.42	0	
677	676	19	1	20	22	0	0	1.50	1.71	98402.25	53.46	0	
678	677	19	1	20	23	0	0	1.50	1.70	98486.13	53.54	0	
679	678	19	1	21	0	0	0	1.50	1.70	98557.60	53.44	0	
680	679	19	1	21	1	0	0	1.50	1.69	98640.64	53.45	0	
681	680	19	1	21	2	0	0	1.50	1.70	98711.11	53.38	0	
682	681	19	1	21	3	0	0	1.50	1.70	98748.17	53.39	0	
683	682	19	1	21	4	0	0	1.50	1.69	98786.22	53.34	0	
684	683	19	1	21	5	0	0	1.50	1.70	98818.82	53.44	0	
685	684	19	1	21	6	0	0	1.50	1.71	98874.24	53.49	0	
686	685	19	1	21	7	0	0	1.50	1.70	98887.64	53.47	0	
687	686	19	1	21	8	0	0	1.50	1.70	98927.35	53.44	0	
688	687	19	1	21	9	0	0	1.50	1.71	99008.42	53.44	0	
689	688	19	1	21	10	0	0	1.50	1.69	99034.22	53.38	0	
690	689	19	1	21	11	0	0	1.50	1.69	99072.11	53.38	0	
691	690	19	1	21	12	0	0	1.50	1.68	99118.10	53.46	0	
692	691	19	1	21	13	0	0	1.50	1.69	99204.47	53.40	0	
693	692	19	1	21	14	0	0	1.50	1.68	99324.58	53.37	0	
694	693	19	1	21	15	0	0	1.50	1.68	99419.89	53.43	0	
695	694	19	1	21	16	0	0	1.50	1.69	99510.74	53.46	0	
696	695	19	1	21	17	0	0	1.50	1.68	99577.90	53.53	0	
697	696	19	1	21	18	0	0	1.50	1.68	99556.72	53.54	0	
698	697	19	1	21	19	0	0	1.50	1.68	99511.71	53.45	0	
699	698	19	1	21	20	0	0	1.50	1.67	99533.88	53.49	0	
700	699	19	1	21	21	0	0	1.50	1.67	99523.28	53.39	0	
701	700	19	1	21	22	0	0	1.50	1.67	99512.69	53.38	0	
702	701	19	1	21	23	0	0	1.50	1.66	99480.10	53.43	0	
703	702	19	1	22	0	0	0	1.25	1.67	99571.77	53.42	0	
704	703	19	1	22	1	0	0	1.25	1.66	99578.05	53.45	0	
705	704	19	1	22	2	0	0	1.50	1.65	99548.09	53.47	0	
706	705	19	1	22	3	0	0	1.50	1.67	99544.46	53.40	0	
707	706	19	1	22	4	0	0	1.50	1.65	99495.14	53.49	0	
708	707	19	1	22	5	0	0	1.50	1.66	99503.92	53.51	0	
709	708	19	1	22	6	0	0	1.25	1.65	99534.85	53.37	0	
710	709	19	1	22	7	0	0	1.50	1.64	99498.77	53.46	0	
711	710	19	1	22	8	0	0	1.50	1.65	99471.32	53.42	0	
712	711	19	1	22	9	0	0	1.50	1.65	99441.36	53.43	0	
713	712	19	1	22	10	0	0	1.50	1.64	99442.35	53.43	0	
714	713	19	1	22	11	0	0	1.50	1.64	99358.47	53.34	0	
715	714	19	1	22	12	0	0	1.25	1.63	99253.57	53.46	0	
716	715	19	1	22	13	0	0	1.25	1.64	99185.57	53.41	0	
717	716	19	1	22	14	0	0	1.50	1.64	99188.22	53.54	0	
718	717	19	1	22	15	0	0	1.25	1.63	99152.98	53.40	0	
719	718	19	1	22	16	0	0	1.50	1.63	99031.22	53.45	0	
720	719	19	1	22	17	0	0	1.50	1.64	98942.05	53.40	0	
721	720	19	1	22	18	0	0	1.50	1.63	98786.88	53.46	0	
722	721	19	1	22	19	0	0	1.50	1.63	98593.67	53.52	0	
723	722	19	1	22	20	0	0	1.50	1.63	98405.77	53.40	0	
724	723	19	1	22	21	0	0	1.50	1.61	98294.80	53.47	0	
725	724	19	1	22	22	0	0	1.25	1.63	98162.30	53.43	0	
726	725	19	1	22	23	0	0	1.25	1.62	98124.43	53.41	0	
727	726	19	1	23	0	0	0	1.50	1.63	98173.71	53.44	0	
728	727	19	1	23	1	0	0	1.50	1.61	98109.56	53.47	0	
729	728	19	1	23	2	0	0	1.50	1.62	98070.68	53.52	0	
730	729	19	1	23	3	0	0	1.25	1.62	97964.84	53.37	0	
731	730	19	1	23	4	0	0	1.50	1.62	97885.46	53.37	0	
732	731	19	1	23	5	0	0	1.25	1.62	97822.77	53.41	0	
733	732	19	1	23	6	0	0	1.25	1.61	97741.75	53.39	0	
734	733	19	1	23	7	0	0	1.25	1.61	97630.61	53.45	0	
735	734	19	1	23	8	0	0	1.25	1.60	97581.36	53.51	0	
736	735	19	1	23	9	0	0	1.50	1.61	97563.66	53.49	0	
737	736	19	1	23	10	0	0	1.25	1.61	97531.91	53.48	0	
738	737	19	1	23	11	0	0	1.50	1.60	97409.38	53.44	0	
739	738	19	1	23	12	0	0	1.25	1.60	97271.80	53.48	0	
740	739	19	1	23	13	0	0	1.50	1.60	97176.57	53.48	0	
741	740	19	1	23	14	0	0	1.25	1.60	97094.55	53.48	0	
742	741	19	1	23	15	0	0	1.25	1.61	97022.10	53.46	0	
743	742	19	1	23	16	0	0	1.25	1.59	96819.64	53.42	0	
744	743	19	1	23	17	0	0	1.25	1.59	96696.13	53.43	0	
745	744	19	1	23	18	0	0	1.25	1.58	96572.83	53.51	0	
746	745	19	1	23	19	0	0	1.25	1.59	96458.07	53.55	0	
747	746	19	1	23	20	0	0	1.25	1.60	96356.52	53.44	0	
748	747	19	1	23	21	0	0	1.50	1.58	96324.20	53.52	0	
749	748	19	1	23	22	0	0	1.25	1.59	96327.65	53.52	0	
750	749	19	1	23	23	0	0	1.25	1.58	96340.07	53.49	0	
751	750	19	1	24	0	0	0	1.25	1.58	96363.07	53.48	0	
752	751	19	1	24	1	0	0	1.25	1.57	96543.96	53.41	0	
753	752	19	1	24	2	0	0	1.25	1.55	96628.00	53.54	0	
754	753	19	1	24	3	0	0	1.25	1.55	96639.39	53.47	0	
755	754	19	1	24	4	0	0	1.25	1.55	96694.94	53.66	0	
756	755	19	1	24	5	0	0	1.25	1.55	96720.58	53.41	0	
757	756	19	1	24	6	0	0	1.25	1.54	96809.71	53.59	0	
758	757	19	1	24	7	0	0	1.25	1.55	96779.58	53.52	0	
759	758	19	1	24	8	0	0	1.25	1.55	96761.07	53.44	0	
760	759	19	1	24	9	0	0	1.25	1.55	96763.71	53.50	0	
761	760	19	1	24	10	0	0	1.25	1.55	96757.61	53.37	0	
762	761	19	1	24	11	0	0	1.25	1.55	96758.42	53.49	0	
763	762	19	1	24	12	0	0	1.25	1.56	96798.91	53.44	0	
764	763	19	1	24	13	0	0	1.25	1.55	96811.32	53.56	0	
765	764	19	1	24	14	0	0	1.25	1.55	96864.22	53.50	0	
766	765	19	1	24	15	0	0	1.25	1.54	96875.83	53.49	0	
767	766	19	1	24	16	0	0	1.25	1.55	96919.77	53.52	0	
768	767	19	1	24	17	0	0	1.25	1.55	96956.00	53.30	0	
769	768	19	1	24	18	0	0	1.25	1.55	96958.64	53.48	0	
